YCR033W,996.640.405.624.556,YDR155C
YCR033W,98.789.143.890.163,YKR029C
YCR033W,59.764.790.426.787,YGR172C
YCR033W,986.411.357.207.927,YIL112W
YCR033W,573.290.479.777.183,YLL024C
YCR033W,952.299.123.053.322,YGL194C
YCR033W,544.498.967.386.216,YOL068C
YCR033W,845.928.714.415.022,YMR273C
YCR033W,544.498.967.386.216,YDR432W
YKL074C,363.330.446.239.122,YPL105C
YKL074C,544.498.967.386.216,YNL210W
YKL074C,999.400.108.768.818,YLR116W
YKL074C,812.962.790.923.786,YLR117C
YKL074C,363.330.446.239.122,YPL016W
YKL074C,363.330.446.239.122,YML046W
YKL074C,544.498.967.386.216,YMR125W
YKL074C,363.330.446.239.122,YLR357W
YJL104W,812.962.790.923.786,YJL143W
YJL104W,982.896.104.369.073,YNR017W
YJL104W,998.685.543.354.848,YLR008C
YJL104W,544.498.967.386.216,YNL328C
YJL108C,497.641.414.238.328,YPL076W
YDR503C,126.299.948.542.569,YER049W
YDR503C,126.299.948.542.569,YKL130C
YDR503C,126.299.948.542.569,YNR074C
YNL095C,363.330.446.239.122,YPR198W
YHR199C,573.290.479.777.183,YLR427W
YHR199C,573.290.479.777.183,YMR308C
YHR199C,573.290.479.777.183,YNL323W
YHR199C,573.290.479.777.183,YLR043C
YHR199C,573.290.479.777.183,YLR249W
YHR199C,126.299.948.542.569,YNL095C
YDR350C,845.928.714.415.022,YOL123W
YDR350C,573.290.479.777.183,YGR090W
YDR350C,126.299.948.542.569,YNL126W
YDR350C,573.290.479.777.183,YMR229C
YDR353W,126.299.948.542.569,YLR373C
YDR353W,126.299.948.542.569,YKR083C
YDR353W,573.290.479.777.183,YOL128C
YDR353W,95.733.401.595.157,YHR106W
YDR353W,573.290.479.777.183,YNL244C
YDR353W,573.290.479.777.183,YLR216C
YDR353W,126.299.948.542.569,YLR347C
YDR353W,573.290.479.777.183,YMR304W
YDR353W,573.290.479.777.183,YNL180C
YDR353W,573.290.479.777.183,YLL024C
YDR353W,126.299.948.542.569,YNL189W
YMR172W,989.212.072.458.336,YOR039W
YMR172W,845.928.714.415.022,YOR061W
YDR372C,573.290.479.777.183,YDR523C
YDR372C,126.299.948.542.569,YLR352W
YDR372C,573.290.479.777.183,YLL024C
YDR372C,126.299.948.542.569,YJL053W
YDR372C,126.299.948.542.569,YMR047C
YOR189W,544.498.967.386.216,YPL129W
YOR189W,845.928.714.415.022,YPL235W
YOR257W,573.290.479.777.183,YPL116W
YGR191W,363.330.446.239.122,YJR117W
YGR191W,544.498.967.386.216,YPL218W
YGR191W,363.330.446.239.122,YLR372W
YGR191W,363.330.446.239.122,YOR016C
YGR191W,126.299.948.542.569,YLR283W
YGR191W,363.330.446.239.122,YHL042W
YGR191W,363.330.446.239.122,YJL012C
YGR191W,126.299.948.542.569,YIR038C
YIL062C,794.237.130.044.816,YKL013C
YIL062C,999.798.199.899.011,YJR065C
YIL062C,997.009.711.840.222,YNR035C
YIL062C,99.917.582.277.584,YLR370C
YMR139W,573.290.479.777.183,YNL199C
YMR139W,573.290.479.777.183,YOR326W
YMR139W,126.299.948.542.569,YNL078W
YMR139W,573.290.479.777.183,YOL081W
YMR139W,126.299.948.542.569,YPL158C
YMR139W,573.290.479.777.183,YOL061W
YER138C,573.290.479.777.183,YPR110C
YER138C,573.290.479.777.183,YPL204W
YER138C,573.290.479.777.183,YMR139W
YFR034C,999.992.470.356.905,YPL031C
YFR034C,544.498.967.386.216,YGL048C
YFR034C,999.638.152.675.422,YOL001W
YFR034C,544.498.967.386.216,YNL289W
YFR034C,544.498.967.386.216,YOR259C
YFR034C,940.491.724.758.367,YMR308C
YFR034C,544.498.967.386.216,YOR290C
YFR034C,544.498.967.386.216,YPL122C
YFR034C,812.962.790.923.786,YOL108C
YFR034C,544.498.967.386.216,YPR086W
YFR034C,544.498.967.386.216,YML114C
YFR034C,544.498.967.386.216,YKL145W
YFR034C,544.498.967.386.216,YIL035C
YFR034C,544.498.967.386.216,YOR061W
YFR034C,544.498.967.386.216,YLR293C
YEL070W,126.299.948.542.569,YNR058W
YEL070W,126.299.948.542.569,YJR091C
YDR488C,573.290.479.777.183,YNR058W
YDR488C,126.299.948.542.569,YIL135C
YDR488C,573.290.479.777.183,YOR172W
YDR488C,200.595.939.745.808,YPL174C
YNL187W,126.299.948.542.569,YNR028W
YGR254W,845.928.714.415.022,YHR013C
YGR254W,573.290.479.777.183,YPL106C
YGR254W,573.290.479.777.183,YNL209W
YGR254W,573.290.479.777.183,YHR165C
YGR254W,845.928.714.415.022,YJR045C
YGR254W,573.290.479.777.183,YJL034W
YGR254W,573.290.479.777.183,YMR014W
YGR254W,573.290.479.777.183,YLL024C
YGR254W,845.928.714.415.022,YOL086C
YGR254W,126.299.948.542.569,YNR036C
YBR289W,845.928.714.415.022,YNL207W
YBR289W,573.290.479.777.183,YER165W
YBR289W,573.290.479.777.183,YML007W
YBR289W,573.290.479.777.183,YDR073W
YBR289W,544.498.967.386.216,YKL109W
YBR289W,573.290.479.777.183,YNL027W
YBR289W,544.498.967.386.216,YNL031C
YBR289W,845.928.714.415.022,YNR023W
YBR289W,573.290.479.777.183,YLL024C
YBR289W,996.640.405.624.556,YJL176C
YBR289W,95.733.401.595.157,YMR033W
YBR289W,544.498.967.386.216,YDR224C
YBR289W,982.896.104.369.073,YEL009C
YBR289W,573.290.479.777.183,YLR432W
YBR289W,98.789.143.890.163,YHL025W
YBR289W,544.498.967.386.216,YOR038C
YBR289W,845.928.714.415.022,YKR001C
YBR289W,544.498.967.386.216,YPL129W
YBR289W,573.290.479.777.183,YMR072W
YBR289W,573.290.479.777.183,YJL207C
YBR289W,989.212.072.458.336,YPL016W
YBR289W,845.928.714.415.022,YFL049W
YBR289W,573.290.479.777.183,YPR080W
YBR289W,363.330.446.239.122,YER112W
YBR289W,573.290.479.777.183,YDL229W
YBR289W,999.982.842.012.032,YOR290C
YNL103W,812.962.790.923.786,YPL038W
YNL103W,363.330.446.239.122,YNL272C
YJL101C,573.290.479.777.183,YML085C
YJL101C,573.290.479.777.183,YML056C
YJL101C,573.290.479.777.183,YKL104C
YJL101C,573.290.479.777.183,YPL226W
YNL197C,544.498.967.386.216,YPL256C
YNL197C,544.498.967.386.216,YOR204W
YGL095C,845.928.714.415.022,YKL196C
YGL095C,573.290.479.777.183,YLL024C
YGL095C,126.299.948.542.569,YOR299W
YGL095C,544.498.967.386.216,YOR036W
YGL095C,845.928.714.415.022,YMR197C
YGL095C,996.225.662.060.112,YOL018C
YGL095C,573.290.479.777.183,YJL034W
YDL184C,544.498.967.386.216,YJL124C
YDL184C,544.498.967.386.216,YNL118C
YDL184C,544.498.967.386.216,YER146W
YER074W,573.290.479.777.183,YPR025C
YER074W,573.290.479.777.183,YPL085W
YER074W,573.290.479.777.183,YHR089C
YER074W,573.290.479.777.183,YGL171W
YER074W,573.290.479.777.183,YPL212C
YER074W,573.290.479.777.183,YPR034W
YER074W,573.290.479.777.183,YIL125W
YER074W,573.290.479.777.183,YMR061W
YER074W,544.498.967.386.216,YER148W
YER074W,573.290.479.777.183,YIL016W
YNL306W,573.290.479.777.183,YPL013C
YNL306W,573.290.479.777.183,YNR036C
YBR033W,126.299.948.542.569,YNL228W
YOR028C,812.962.790.923.786,YPL046C
YOR037W,126.299.948.542.569,YOR299W
YOR037W,126.299.948.542.569,YPR086W
YMR010W,573.290.479.777.183,YPR080W
YGR186W,99.917.582.277.584,YIL021W
YGR186W,845.928.714.415.022,YOR210W
YGR186W,812.962.790.923.786,YMR277W
YGR186W,573.290.479.777.183,YPR187W
YGR186W,999.999.493.274.433,YPL129W
YGR186W,544.498.967.386.216,YKL028W
YGR186W,946.703.154.398.779,YOR151C
YGR186W,544.498.967.386.216,YKR062W
YGR186W,845.928.714.415.022,YOL005C
YGR186W,544.498.967.386.216,YPR056W
YGR186W,812.962.790.923.786,YML010W
YGR186W,573.290.479.777.183,YJR017C
YGR186W,544.498.967.386.216,YNL124W
YGR186W,573.290.479.777.183,YMR131C
YDR257C,573.290.479.777.183,YLR347C
YDR257C,573.290.479.777.183,YLL024C
YOR124C,99.917.582.277.584,YOR138C
YIL078W,573.290.479.777.183,YNL301C
YIL078W,573.290.479.777.183,YLR372W
YIL078W,573.290.479.777.183,YKL029C
YIL078W,573.290.479.777.183,YOR001W
YIL078W,573.290.479.777.183,YLR187W
YIL078W,573.290.479.777.183,YMR059W
YIL078W,573.290.479.777.183,YKL008C
YIL078W,573.290.479.777.183,YNL135C
YIL078W,573.290.479.777.183,YLR287C
YIL078W,573.290.479.777.183,YMR099C
YIL078W,573.290.479.777.183,YJL020C
YIL023C,126.299.948.542.569,YMR104C
YIL023C,126.299.948.542.569,YNR028W
YIL023C,126.299.948.542.569,YIR038C
YIL023C,363.330.446.239.122,YLL023C
YDR259C,126.299.948.542.569,YNR051C
YDR259C,126.299.948.542.569,YNL092W
YDR259C,126.299.948.542.569,YGL181W
YDR259C,126.299.948.542.569,YER022W
YDR259C,126.299.948.542.569,YLR447C
YDR259C,126.299.948.542.569,YNL020C
YDR259C,126.299.948.542.569,YGR239C
YDR259C,126.299.948.542.569,YER032W
YDR259C,126.299.948.542.569,YLR423C
YDR259C,126.299.948.542.569,YNR052C
YDR259C,126.299.948.542.569,YGR066C
YDR259C,126.299.948.542.569,YLR446W
YDR259C,126.299.948.542.569,YDR484W
YDR259C,126.299.948.542.569,YGL127C
YDR259C,126.299.948.542.569,YKR048C
YDR259C,126.299.948.542.569,YHL002W
YDR259C,126.299.948.542.569,YFR015C
YDR259C,126.299.948.542.569,YDR311W
YLR163C,573.290.479.777.183,YOR204W
YLR163C,573.290.479.777.183,YOR133W
YLR163C,573.290.479.777.183,YNL178W
YLR163C,573.290.479.777.183,YLR448W
YLR163C,845.928.714.415.022,YOL021C
YDL202W,126.299.948.542.569,YER009W
YDL202W,126.299.948.542.569,YER022W
YBR125C,573.290.479.777.183,YDR507C
YBR125C,95.733.401.595.157,YDR186C
YBR125C,573.290.479.777.183,YMR140W
YBR125C,573.290.479.777.183,YPL204W
YBR125C,573.290.479.777.183,YPL001W
YBR125C,573.290.479.777.183,YPL106C
YBR125C,975.798.587.183.138,YDR071C
YBR125C,573.290.479.777.183,YNL031C
YBR125C,573.290.479.777.183,YLL024C
YBR125C,573.290.479.777.183,YDL229W
YBR125C,845.928.714.415.022,YDR247W
YGL241W,544.498.967.386.216,YOR098C
YGL241W,544.498.967.386.216,YOL012C
YGL241W,812.962.790.923.786,YPR086W
YGL241W,999.998.702.213.279,YKR048C
YGL241W,573.290.479.777.183,YPL220W
YGL241W,573.290.479.777.183,YLL050C
YGL241W,544.498.967.386.216,YJL092W
YGL241W,573.290.479.777.183,YLL024C
YGL241W,573.290.479.777.183,YJL130C
YGL241W,573.290.479.777.183,YML085C
YML028W,126.299.948.542.569,YNL189W
YML028W,573.290.479.777.183,YNL249C
YML028W,126.299.948.542.569,YPL208W
YML028W,845.928.714.415.022,YPL106C
YKL006W,573.290.479.777.183,YOR198C
YKL006W,544.498.967.386.216,YNL124W
YKL006W,573.290.479.777.183,YMR302C
YBL029W,573.290.479.777.183,YKR036C
YBR083W,544.498.967.386.216,YER109C
YBR083W,573.290.479.777.183,YDR224C
YBR083W,544.498.967.386.216,YLL039C
YBR083W,544.498.967.386.216,YMR164C
YBR083W,544.498.967.386.216,YFL009W
YBR083W,946.703.154.398.779,YHR084W
YBR083W,8.300.806.194.041,YGR040W
YJL159W,126.299.948.542.569,YNL321W
YJL159W,544.498.967.386.216,YKL073W
YJR016C,573.290.479.777.183,YPR010C
YJR016C,573.290.479.777.183,YLL024C
YJR016C,573.290.479.777.183,YPR080W
YJR016C,573.290.479.777.183,YKL029C
YJR016C,573.290.479.777.183,YPR165W
YJR016C,573.290.479.777.183,YLR304C
YJR016C,573.290.479.777.183,YML085C
YJR016C,573.290.479.777.183,YLR259C
YJR016C,573.290.479.777.183,YOL086C
YJR016C,573.290.479.777.183,YMR205C
YJR016C,573.290.479.777.183,YMR012W
YJR016C,573.290.479.777.183,YJR121W
YJR016C,573.290.479.777.183,YKL104C
YJR016C,573.290.479.777.183,YPL131W
YDR010C,126.299.948.542.569,YJR091C
YML071C,999.073.786.814.924,YNL051W
YML071C,845.928.714.415.022,YNL265C
YML071C,573.290.479.777.183,YPR080W
YML071C,99.917.582.277.584,YPR105C
YML071C,999.073.786.814.924,YNL041C
YML071C,573.290.479.777.183,YML085C
YML071C,845.928.714.415.022,YOR326W
YGL223C,656.501.424.931.404,YNL041C
YGL223C,998.685.543.354.848,YGR120C
YGL223C,544.498.967.386.216,YLR026C
YGL223C,8.300.806.194.041,YPR105C
YGL223C,946.703.154.398.779,YNL051W
YGL223C,98.475.315.096.006,YML071C
YDL204W,126.299.948.542.569,YER118C
YDL204W,126.299.948.542.569,YMR110C
YDL204W,573.290.479.777.183,YGL137W
YDL204W,544.498.967.386.216,YDR233C
YDL204W,126.299.948.542.569,YOL065C
YBR043C,363.330.446.239.122,YGR074W
YBR043C,126.299.948.542.569,YJL155C
YBR043C,363.330.446.239.122,YGR157W
YBR043C,573.290.479.777.183,YFR010W
YFL051C,126.299.948.542.569,YKL026C
YFL051C,126.299.948.542.569,YNL316C
YLR403W,126.299.948.542.569,YOR025W
YLR403W,845.928.714.415.022,YOR370C
YGR017W,845.928.714.415.022,YLR410W
YGR017W,573.290.479.777.183,YIL131C
YGR017W,126.299.948.542.569,YLR072W
YGR017W,126.299.948.542.569,YLR403W
YMR054W,544.498.967.386.216,YOR332W
YMR054W,363.330.446.239.122,YMR243C
YMR054W,544.498.967.386.216,YPR036W
YDR093W,573.290.479.777.183,YNL045W
YDR093W,363.330.446.239.122,YMR054W
YNL262W,940.491.724.758.367,YNL299W
YNL262W,845.928.714.415.022,YOR204W
YNL262W,999.999.999.862.588,YPR175W
YNL262W,812.962.790.923.786,YOL115W
YNL262W,845.928.714.415.022,YOL139C
YMR078C,845.928.714.415.022,YPR175W
YMR078C,999.073.786.814.924,YOL094C
YMR078C,573.290.479.777.183,YPR080W
YMR078C,996.225.662.060.112,YNL290W
YMR078C,845.928.714.415.022,YNL262W
YDR378C,992.988.474.028.796,YNL147W
YDR378C,999.466.214.789.442,YJL124C
YDR378C,95.733.401.595.157,YHR165C
YDR378C,126.299.948.542.569,YNL070W
YDR378C,699.893.894.300.712,YLR275W
YDR378C,99.115.940.992.349,YLR438C-A
YDR378C,363.330.446.239.122,YMR221C
YDR378C,99.239.212.121.002,YER112W
YDR378C,573.290.479.777.183,YKL173W
YDR378C,674.799.057.020.189,YMR268C
YDR378C,363.330.446.239.122,YLR053C
YDR378C,982.271.719.899.218,YJR022W
YDR378C,8.300.806.194.041,YLR147C
YDR378C,126.299.948.542.569,YLR295C
YDR378C,363.330.446.239.122,YJL139C
YDR378C,952.299.123.053.322,YDR473C
YDR378C,573.290.479.777.183,YPR082C
YDR378C,573.290.479.777.183,YML085C
YDR378C,774.489.382.666.165,YER146W
YDR378C,952.299.123.053.322,YGL173C
YDR378C,946.703.154.398.779,YER172C
YDR378C,544.498.967.386.216,YLL036C
YDR378C,363.330.446.239.122,YGL251C
YDR378C,573.290.479.777.183,YML049C
YDR378C,573.290.479.777.183,YGL076C
YDR378C,573.290.479.777.183,YOR308C
YDR378C,363.330.446.239.122,YOR320C
YDR378C,573.290.479.777.183,YPR178W
YDR378C,573.290.479.777.183,YLL024C
YDR378C,573.290.479.777.183,YGR214W
YDR378C,95.733.401.595.157,YGR091W
YDR378C,544.498.967.386.216,YOL149W
YBR024W,363.330.446.239.122,YHL042W
YBR024W,544.498.967.386.216,YBR037C
YBR024W,126.299.948.542.569,YPR119W
YDR415C,95.733.401.595.157,YKL210W
YDR415C,126.299.948.542.569,YJR089W
YDR415C,126.299.948.542.569,YOR305W
YNL138W,573.290.479.777.183,YPL106C
YNL138W,200.595.939.745.808,YOR122C
YNL138W,573.290.479.777.183,YOL087C
YOR270C,940.491.724.758.367,YPR036W
YOR270C,845.928.714.415.022,YPR149W
YOR270C,812.962.790.923.786,YOR332W
YJR138W,845.928.714.415.022,YOL145C
YJR138W,845.928.714.415.022,YOL004W
YJR138W,573.290.479.777.183,YML071C
YJR138W,573.290.479.777.183,YMR304W
YJR138W,544.498.967.386.216,YPL240C
YJR138W,573.290.479.777.183,YMR237W
YJR138W,845.928.714.415.022,YNL016W
YJR138W,363.330.446.239.122,YLR438C-A
YBL055C,573.290.479.777.183,YOR310C
YBL055C,573.290.479.777.183,YGR104C
YBL055C,573.290.479.777.183,YER091C
YBL055C,573.290.479.777.183,YEL054C
YBL055C,573.290.479.777.183,YMR049C
YNL232W,999.950.612.400.662,YOL021C
YNL232W,845.928.714.415.022,YNR024W
YNL232W,573.290.479.777.183,YOL142W
YNL232W,996.640.405.624.556,YOR001W
YNL232W,989.212.072.458.336,YOR076C
YDL134C,999.996.676.212.132,YGL190C
YDL134C,573.290.479.777.183,YDL188C
YDL134C,999.073.786.814.924,YOR014W
YDL134C,573.290.479.777.183,YHR075C
YDL134C,344.530.804.961.457,YPR040W
YDL134C,573.290.479.777.183,YOR176W
YDL134C,126.299.948.542.569,YLR373C
YDL134C,544.498.967.386.216,YIL153W
YDL134C,126.299.948.542.569,YHR114W
YDL134C,126.299.948.542.569,YIL021W
YDL134C,573.290.479.777.183,YHR135C
YDL134C,995.759.936.024.656,YMR028W
YDL134C,573.290.479.777.183,YLR312C
YDL134C,812.962.790.923.786,YPL152W
YDL134C,845.928.714.415.022,YOR386W
YDL134C,845.928.714.415.022,YML109W
YDL134C,845.928.714.415.022,YMR273C
YDL134C,573.290.479.777.183,YDR523C
YDL134C,573.290.479.777.183,YFR015C
YDL134C,845.928.714.415.022,YGR161C
YDL134C,573.290.479.777.183,YPR110C
YDR450W,544.498.967.386.216,YLL036C
YDR450W,126.299.948.542.569,YOR037W
YDR450W,573.290.479.777.183,YLR192C
YDR450W,573.290.479.777.183,YIL038C
YDR450W,573.290.479.777.183,YOR198C
YDR450W,573.290.479.777.183,YPR086W
YDR450W,573.290.479.777.183,YER110C
YDR450W,573.290.479.777.183,YLL034C
YDR450W,544.498.967.386.216,YDR510W
YDR450W,573.290.479.777.183,YPR025C
YKL167C,573.290.479.777.183,YML025C
YIL003W,544.498.967.386.216,YPL240C
YOL061W,126.299.948.542.569,YPL196W
YNL036W,126.299.948.542.569,YOR302W
YNL036W,126.299.948.542.569,YOL061W
YOL095C,126.299.948.542.569,YPL270W
YNL199C,126.299.948.542.569,YPR048W
YNL199C,940.491.724.758.367,YPL075W
YOL034W,126.299.948.542.569,YOR324C
YDR152W,544.498.967.386.216,YDR365C
YDR152W,573.290.479.777.183,YPR080W
YDR152W,998.957.155.069.385,YGR173W
YDR152W,126.299.948.542.569,YJR091C
YDR152W,573.290.479.777.183,YJL130C
YDR152W,573.290.479.777.183,YLL024C
YER134C,573.290.479.777.183,YHR020W
YER134C,573.290.479.777.183,YIL075C
YER134C,573.290.479.777.183,YLR249W
YER134C,573.290.479.777.183,YJL130C
YER134C,573.290.479.777.183,YIL094C
YER134C,573.290.479.777.183,YHR027C
YER134C,573.290.479.777.183,YFL037W
YER134C,573.290.479.777.183,YKL104C
YER134C,573.290.479.777.183,YKR001C
YER134C,573.290.479.777.183,YJR121W
YER134C,573.290.479.777.183,YOR133W
YER134C,573.290.479.777.183,YML085C
YGR179C,573.290.479.777.183,YJL130C
YGR179C,999.745.101.242.174,YPL018W
YGR179C,544.498.967.386.216,YKL049C
YGR179C,812.962.790.923.786,YPL233W
YGR179C,573.290.479.777.183,YJL109C
YGR179C,8.300.806.194.041,YIR010W
YGR179C,952.299.123.053.322,YJR135C
YGR179C,946.703.154.398.779,YPR046W
YGR179C,544.498.967.386.216,YHR166C
YGR179C,573.290.479.777.183,YLR315W
YGR179C,544.498.967.386.216,YMR168C
YGR179C,845.928.714.415.022,YLR381W
YGR179C,573.290.479.777.183,YHR196W
YGR179C,573.290.479.777.183,YOL054W
YGR179C,544.498.967.386.216,YOR026W
YGL178W,573.290.479.777.183,YGR090W
YGL178W,544.498.967.386.216,YGR040W
YGL178W,940.491.724.758.367,YLR452C
YKL193C,573.290.479.777.183,YPL179W
YKL193C,573.290.479.777.183,YML049C
YKL193C,573.290.479.777.183,YML016C
YKL193C,573.290.479.777.183,YPL036W
YMR194W,544.498.967.386.216,YNL124W
YMR194W,573.290.479.777.183,YPR025C
YMR194W,573.290.479.777.183,YNL132W
YBL107C,126.299.948.542.569,YML116W
YOL054W,573.290.479.777.183,YOR056C
YOL054W,573.290.479.777.183,YOR178C
YLL028W,363.330.446.239.122,YML048W
YLL028W,363.330.446.239.122,YMR149W
YLL028W,363.330.446.239.122,YLR372W
YLL028W,363.330.446.239.122,YLR018C
YLL028W,363.330.446.239.122,YNL237W
YLL028W,363.330.446.239.122,YOR016C
YLL028W,363.330.446.239.122,YNL238W
YLL028W,363.330.446.239.122,YPL234C
YLL028W,363.330.446.239.122,YML132W
YLL028W,363.330.446.239.122,YOR254C
YLL028W,363.330.446.239.122,YMR264W
YLL028W,363.330.446.239.122,YLR056W
YLL028W,363.330.446.239.122,YMR215W
YGR295C,363.330.446.239.122,YLR237W
YGR295C,363.330.446.239.122,YKL004W
YGR295C,363.330.446.239.122,YOR079C
YGR295C,363.330.446.239.122,YNL130C
YGR295C,363.330.446.239.122,YMR221C
YGR295C,363.330.446.239.122,YLR343W
YGR295C,363.330.446.239.122,YLR372W
YGR295C,363.330.446.239.122,YPR192W
YGR295C,363.330.446.239.122,YHR007C
YGR295C,363.330.446.239.122,YML048W
YML029W,573.290.479.777.183,YNL329C
YML029W,573.290.479.777.183,YOL013C
YBL022C,573.290.479.777.183,YLR340W
YBL022C,573.290.479.777.183,YGR040W
YBL022C,573.290.479.777.183,YHR027C
YBL022C,573.290.479.777.183,YJL130C
YBL022C,573.290.479.777.183,YLL024C
YBL022C,544.498.967.386.216,YCR052W
YBL022C,573.290.479.777.183,YBR084W
YBL022C,573.290.479.777.183,YBR127C
YBL022C,573.290.479.777.183,YIL061C
YBL022C,845.928.714.415.022,YOR136W
YBL022C,8.300.806.194.041,YMR091C
YBL022C,573.290.479.777.183,YIL148W
YBL022C,573.290.479.777.183,YDL055C
YBL022C,573.290.479.777.183,YPR080W
YBL022C,845.928.714.415.022,YLR180W
YBL022C,573.290.479.777.183,YFL037W
YBL022C,573.290.479.777.183,YML029W
YOL041C,573.290.479.777.183,YOR312C
YOL041C,573.290.479.777.183,YPL198W
YOL041C,573.290.479.777.183,YOR080W
YOL041C,544.498.967.386.216,YPL093W
YOL041C,845.928.714.415.022,YPL043W
YOL041C,8.300.806.194.041,YOL077C
YOL041C,573.290.479.777.183,YOR206W
YMR039C,544.498.967.386.216,YNL124W
YMR039C,126.299.948.542.569,YMR316C-B
YMR039C,544.498.967.386.216,YPR086W
YER004W,126.299.948.542.569,YGR218W
YER004W,544.498.967.386.216,YJL148W
YER004W,573.290.479.777.183,YFR009W
YER004W,573.290.479.777.183,YKL104C
YER004W,126.299.948.542.569,YER009W
YDR516C,573.290.479.777.183,YNL032W
YDR516C,573.290.479.777.183,YOR270C
YDR516C,573.290.479.777.183,YLL024C
YDR516C,126.299.948.542.569,YJR091C
YDR516C,126.299.948.542.569,YGR169C
YMR306W,363.330.446.239.122,YPR128C
YMR231W,996.225.662.060.112,YPL045W
YOR023C,573.290.479.777.183,YPL263C
YOR142W,573.290.479.777.183,YOR361C
YOR142W,573.290.479.777.183,YPR080W
YDL050C,126.299.948.542.569,YDR318W
YKL068W,126.299.948.542.569,YNL243W
YKL068W,126.299.948.542.569,YPR120C
YKL068W,940.491.724.758.367,YLR335W
YKL068W,812.962.790.923.786,YMR080C
YKL068W,544.498.967.386.216,YPL093W
YKL068W,982.896.104.369.073,YLR347C
YKL068W,812.962.790.923.786,YNL273W
YKL068W,812.962.790.923.786,YNL189W
YKL068W,126.299.948.542.569,YNL298W
YKL068W,544.498.967.386.216,YPL012W
YKL068W,940.491.724.758.367,YPL169C
YKL068W,812.962.790.923.786,YLL024C
YKL068W,544.498.967.386.216,YPL125W
YKL068W,656.501.424.931.404,YMR047C
YKL068W,940.491.724.758.367,YMR308C
YKL068W,812.962.790.923.786,YML103C
YKL068W,812.962.790.923.786,YKR082W
YKL068W,812.962.790.923.786,YOL123W
YJR043C,812.962.790.923.786,YNL102W
YJR043C,573.290.479.777.183,YLR340W
YJR043C,573.290.479.777.183,YLR432W
YJR043C,573.290.479.777.183,YPR080W
YLL001W,126.299.948.542.569,YOR098C
YLL001W,573.290.479.777.183,YNL183C
YLL001W,363.330.446.239.122,YNL118C
YLL001W,573.290.479.777.183,YML085C
YLL001W,573.290.479.777.183,YPL204W
YLL001W,573.290.479.777.183,YMR108W
YLL001W,845.928.714.415.022,YLL024C
YLL001W,573.290.479.777.183,YPR080W
YGR134W,95.733.401.595.157,YJR011C
YGR134W,573.290.479.777.183,YHR193C
YGR134W,544.498.967.386.216,YPR072W
YGR134W,845.928.714.415.022,YNR052C
YGR134W,544.498.967.386.216,YIL038C
YGR134W,8.300.806.194.041,YNL288W
YCR087C-A,126.299.948.542.569,YDR510W
YCR087C-A,126.299.948.542.569,YML064C
YCR087C-A,126.299.948.542.569,YKR092C
YCR087C-A,126.299.948.542.569,YLR265C
YCR087C-A,126.299.948.542.569,YJR091C
YIL059C,126.299.948.542.569,YLR295C
YGR018C,544.498.967.386.216,YLR452C
YGR018C,126.299.948.542.569,YJR091C
YNL015W,573.290.479.777.183,YOR168W
YNL015W,126.299.948.542.569,YPR086W
YBR080C,573.290.479.777.183,YDR363W-A
YBR080C,573.290.479.777.183,YGL137W
YBR080C,544.498.967.386.216,YOR036W
YBR080C,573.290.479.777.183,YGR262C
YBR080C,812.962.790.923.786,YLR043C
YBR080C,573.290.479.777.183,YBR217W
YBR080C,544.498.967.386.216,YGR209C
YBR080C,544.498.967.386.216,YNL015W
YDR399W,126.299.948.542.569,YNL189W
YHL024W,126.299.948.542.569,YJL063C
YHL024W,573.290.479.777.183,YMR234W
YPL066W,126.299.948.542.569,YPR103W
YML112W,363.330.446.239.122,YNL118C
YFL001W,573.290.479.777.183,YKL060C
YFL001W,573.290.479.777.183,YOL086C
YFL001W,573.290.479.777.183,YLL024C
YFL001W,573.290.479.777.183,YHR174W
YFL001W,573.290.479.777.183,YLR044C
YFL056C,126.299.948.542.569,YNL201C
YFL056C,126.299.948.542.569,YOL018C
YLL032C,206.200.372.117.636,YML119W
YBR253W,544.498.967.386.216,YDR167W
YBR253W,573.290.479.777.183,YMR229C
YBR253W,845.928.714.415.022,YDR448W
YBR253W,845.928.714.415.022,YHR058C
YBR253W,845.928.714.415.022,YKR095W
YBR253W,999.999.682.433.934,YER022W
YBR253W,573.290.479.777.183,YPR080W
YBR253W,573.290.479.777.183,YDR447C
YBR253W,969.622.459.614.642,YMR112C
YBR253W,544.498.967.386.216,YPR056W
YBR253W,845.928.714.415.022,YPL042C
YBR253W,952.299.123.053.322,YNR010W
YBR253W,573.290.479.777.183,YGL135W
YBR253W,95.733.401.595.157,YGL151W
YBR253W,544.498.967.386.216,YGR005C
YBR253W,126.299.948.542.569,YLR288C
YBR253W,573.290.479.777.183,YJL177W
YBR253W,845.928.714.415.022,YGR252W
YBR253W,95.733.401.595.157,YPR070W
YBR253W,845.928.714.415.022,YNL236W
YBR253W,845.928.714.415.022,YNL025C
YBR253W,573.290.479.777.183,YLL024C
YBR253W,845.928.714.415.022,YDR443C
YBR253W,986.411.357.207.927,YDL140C
YBR253W,573.290.479.777.183,YJL191W
YBR253W,544.498.967.386.216,YPL248C
YBR253W,845.928.714.415.022,YHR041C
YBR253W,845.928.714.415.022,YDR308C
YBR253W,573.290.479.777.183,YJL130C
YBR253W,573.290.479.777.183,YOR204W
